ticket_id,emp_id,dept_id,ticket_type,category,priority,status,raised_date,resolved_date,resolution_hrs,sla_breached,reopen_count,satisfaction_score,assigned_to
TKT04131,EMP0299,DEPT01,Incident,Other,Medium,Reopened,2023-12-10,2023-12-12 08:48:00,56.8,Yes,0,5,EMP0034
TKT04132,EMP0464,DEPT02,Service Request,Security,Medium,Resolved,2021-03-26,2021-03-27 01:42:00,25.7,No,0,4,EMP0011
TKT04133,EMP0425,DEPT01,Service Request,Email,Low,In Progress,2022-10-16,2022-10-17 07:48:00,31.8,No,1,2,EMP0029
TKT04134,EMP0229,DEPT20,Change Request,Security,Low,Resolved,2021-11-03,2021-11-05 16:48:00,64.8,No,2,3,EMP0363
TKT04135,EMP0244,DEPT19,Problem,Security,Low,Resolved,2022-11-01,2022-11-04 07:30:00,79.5,Yes,0,4,EMP0354
TKT04136,EMP0174,DEPT10,Service Request,Network,High,In Progress,2023-10-26,2023-10-26 04:18:00,4.3,No,0,5,EMP0254
TKT04137,EMP0361,DEPT05,Service Request,Email,High,Open,2022-03-29,2022-03-29 18:36:00,18.6,No,1,2,EMP0354
TKT04138,EMP0090,DEPT10,Change Request,Application,Critical,Closed,2021-11-10,2021-11-10 04:30:00,4.5,Yes,2,5,EMP0303
TKT04139,EMP0149,DEPT17,Incident,Email,High,Closed,2021-04-14,2021-04-14 17:42:00,17.7,No,0,4,EMP0430
TKT04140,EMP0156,DEPT19,Service Request,Database,Low,Resolved,2023-03-16,2023-03-17 09:42:00,33.7,No,0,3,EMP0361
TKT04141,EMP0052,DEPT09,Change Request,Software,High,Open,2023-07-02,2023-07-03 08:42:00,32.7,Yes,0,4,EMP0140
TKT04142,EMP0411,DEPT06,Bug,Security,High,Resolved,2023-10-31,2023-10-31 09:24:00,9.4,No,0,3,EMP0052
TKT04143,EMP0288,DEPT02,Change Request,Email,Medium,Resolved,2021-07-04,2021-07-04 23:24:00,23.4,No,2,5,EMP0290
TKT04144,EMP0082,DEPT10,Problem,Database,Medium,Resolved,2022-03-31,2022-03-31 05:54:00,5.9,No,0,4,EMP0111
TKT04145,EMP0462,DEPT13,Problem,Hardware,Critical,Resolved,2023-06-04,2023-06-04 01:54:00,1.9,No,2,4,EMP0082
TKT04146,EMP0451,DEPT13,Incident,Other,Medium,In Progress,2022-08-17,2022-08-19 16:54:00,64.9,Yes,1,5,EMP0139
TKT04147,EMP0078,DEPT09,Incident,Software,Critical,Resolved,2023-03-19,2023-03-19 01:42:00,1.7,No,0,2,EMP0191
TKT04148,EMP0084,DEPT18,Problem,Access,Low,Reopened,2021-10-31,2021-10-31 02:24:00,2.4,No,0,5,EMP0400
TKT04149,EMP0213,DEPT20,Problem,Cloud,Low,Resolved,2021-09-28,2021-09-30 03:48:00,51.8,No,0,1,EMP0123
TKT04150,EMP0061,DEPT14,Service Request,Database,Medium,Resolved,2022-11-20,2022-11-21 00:42:00,24.7,No,0,4,EMP0431
TKT04151,EMP0273,DEPT14,Problem,Security,Medium,Resolved,2021-06-19,2021-06-19 13:36:00,13.6,No,0,4,EMP0283
TKT04152,EMP0467,DEPT16,Incident,Software,High,Resolved,2023-09-02,2023-09-02 10:12:00,10.2,No,0,4,EMP0330
TKT04153,EMP0317,DEPT14,Problem,Other,Critical,Closed,2021-04-11,2021-04-11 01:24:00,1.4,No,0,4,EMP0039
TKT04154,EMP0210,DEPT02,Incident,Email,Medium,Resolved,2023-03-29,2023-03-31 01:12:00,49.2,Yes,0,5,EMP0031
TKT04155,EMP0082,DEPT11,Bug,Hardware,Low,Closed,2022-06-22,2022-06-25 20:18:00,92.3,Yes,0,3,EMP0319
TKT04156,EMP0288,DEPT14,Problem,Access,High,In Progress,2021-06-24,2021-06-24 21:48:00,21.8,No,0,3,EMP0248
TKT04157,EMP0283,DEPT09,Incident,Other,Medium,Closed,2023-03-28,2023-03-30 21:48:00,69.8,Yes,1,3,EMP0366
TKT04158,EMP0322,DEPT06,Change Request,Hardware,Low,In Progress,2023-10-25,2023-10-27 15:24:00,63.4,No,0,4,EMP0316
TKT04159,EMP0241,DEPT01,Service Request,Cloud,Medium,Open,2023-06-09,2023-06-10 11:42:00,35.7,No,0,4,EMP0159
TKT04160,EMP0359,DEPT10,Incident,Software,High,In Progress,2021-09-25,2021-09-25 09:42:00,9.7,No,1,4,EMP0051
TKT04161,EMP0144,DEPT11,Problem,Application,High,In Progress,2021-10-04,2021-10-04 04:48:00,4.8,No,1,5,EMP0489
TKT04162,EMP0354,DEPT14,Problem,Network,Medium,Resolved,2023-09-12,2023-09-14 11:06:00,59.1,Yes,2,5,EMP0325
TKT04163,EMP0435,DEPT12,Bug,Software,Medium,Resolved,2022-02-10,2022-02-11 17:18:00,41.3,No,0,3,EMP0473
TKT04164,EMP0463,DEPT16,Change Request,Access,Critical,Closed,2023-09-27,2023-09-27 06:00:00,6.0,Yes,0,4,EMP0074
TKT04165,EMP0128,DEPT15,Incident,Application,High,Open,2023-03-21,2023-03-22 06:12:00,30.2,Yes,0,2,EMP0074
TKT04166,EMP0500,DEPT11,Change Request,Application,Medium,Resolved,2022-02-06,2022-02-07 14:18:00,38.3,No,0,5,EMP0385
TKT04167,EMP0059,DEPT18,Bug,Cloud,Low,Resolved,2023-12-10,2023-12-10 18:54:00,18.9,No,0,5,EMP0142
TKT04168,EMP0340,DEPT01,Service Request,Network,High,Resolved,2022-05-20,2022-05-20 06:06:00,6.1,No,0,5,EMP0279
TKT04169,EMP0485,DEPT19,Change Request,Application,Low,Open,2022-05-12,2022-05-12 11:00:00,11.0,No,0,4,EMP0488
TKT04170,EMP0076,DEPT15,Bug,Database,Low,Open,2021-05-27,2021-05-28 09:36:00,33.6,No,0,4,EMP0239
TKT04171,EMP0466,DEPT10,Incident,Other,Medium,Resolved,2022-06-30,2022-07-02 05:18:00,53.3,Yes,0,4,EMP0015
TKT04172,EMP0228,DEPT11,Service Request,Application,Low,Closed,2023-05-31,2023-06-02 01:24:00,49.4,No,0,3,EMP0301
TKT04173,EMP0050,DEPT08,Problem,Application,Medium,Closed,2022-10-25,2022-10-27 05:12:00,53.2,Yes,0,2,EMP0374
TKT04174,EMP0387,DEPT07,Bug,Other,Low,Open,2021-07-03,2021-07-07 10:54:00,106.9,Yes,1,5,EMP0377
TKT04175,EMP0021,DEPT17,Problem,Email,High,In Progress,2021-08-19,2021-08-19 10:00:00,10.0,No,1,4,EMP0286
TKT04176,EMP0070,DEPT20,Service Request,Cloud,Low,In Progress,2023-04-28,2023-04-30 05:06:00,53.1,No,0,5,EMP0244
TKT04177,EMP0451,DEPT01,Bug,Application,Low,Resolved,2023-05-18,2023-05-19 16:00:00,40.0,No,1,5,EMP0078
TKT04178,EMP0196,DEPT14,Bug,Application,Low,Resolved,2023-01-19,2023-01-19 02:30:00,2.5,No,0,5,EMP0382
TKT04179,EMP0243,DEPT05,Service Request,Network,Critical,In Progress,2022-12-15,2022-12-15 02:48:00,2.8,No,0,4,EMP0200
TKT04180,EMP0195,DEPT08,Incident,Hardware,High,Resolved,2022-01-26,2022-01-27 01:54:00,25.9,Yes,0,2,EMP0131
TKT04181,EMP0245,DEPT12,Bug,Email,Low,Resolved,2022-10-19,2022-10-23 00:24:00,96.4,Yes,2,3,EMP0444
TKT04182,EMP0088,DEPT09,Service Request,Security,High,Resolved,2022-12-07,2022-12-08 04:06:00,28.1,Yes,0,4,EMP0478
TKT04183,EMP0393,DEPT13,Change Request,Email,Medium,In Progress,2021-02-19,2021-02-21 13:48:00,61.8,Yes,0,1,EMP0295
TKT04184,EMP0011,DEPT13,Problem,Other,Critical,Resolved,2022-09-17,2022-09-17 05:30:00,5.5,Yes,2,1,EMP0209
TKT04185,EMP0301,DEPT05,Bug,Network,Medium,Resolved,2021-12-13,2021-12-14 19:18:00,43.3,No,0,4,EMP0105
TKT04186,EMP0353,DEPT06,Change Request,Cloud,High,Closed,2022-12-18,2022-12-18 04:54:00,4.9,No,1,5,EMP0094
TKT04187,EMP0419,DEPT14,Bug,Software,Low,Closed,2023-06-25,2023-06-28 02:24:00,74.4,Yes,0,5,EMP0091
TKT04188,EMP0186,DEPT11,Incident,Network,Medium,In Progress,2021-10-26,2021-10-28 04:42:00,52.7,Yes,0,3,EMP0192
TKT04189,EMP0477,DEPT10,Service Request,Access,Critical,In Progress,2023-06-22,2023-06-22 01:06:00,1.1,No,3,5,EMP0041
TKT04190,EMP0226,DEPT02,Bug,Other,Medium,Resolved,2021-04-02,2021-04-04 22:30:00,70.5,Yes,0,4,EMP0254
TKT04191,EMP0300,DEPT04,Service Request,Hardware,Low,Resolved,2022-04-24,2022-04-27 20:36:00,92.6,Yes,1,4,EMP0432
TKT04192,EMP0293,DEPT13,Bug,Access,Low,Closed,2022-02-13,2022-02-15 23:36:00,71.6,No,2,3,EMP0153
TKT04193,EMP0094,DEPT11,Incident,Access,High,Resolved,2023-02-05,2023-02-05 06:00:00,6.0,No,0,4,EMP0407
TKT04194,EMP0230,DEPT20,Incident,Cloud,Medium,Closed,2021-11-16,2021-11-17 12:18:00,36.3,No,0,4,EMP0074
TKT04195,EMP0458,DEPT20,Change Request,Security,Medium,Resolved,2021-06-25,2021-06-25 18:24:00,18.4,No,0,4,EMP0095
TKT04196,EMP0011,DEPT12,Incident,Software,Critical,Closed,2021-08-19,2021-08-19 04:42:00,4.7,Yes,0,3,EMP0149
TKT04197,EMP0497,DEPT08,Service Request,Application,Low,Closed,2021-04-22,2021-04-26 09:06:00,105.1,Yes,0,5,EMP0008
TKT04198,EMP0252,DEPT02,Incident,Database,Medium,Closed,2022-05-13,2022-05-14 02:30:00,26.5,No,2,5,EMP0136
TKT04199,EMP0485,DEPT01,Bug,Application,Critical,Resolved,2021-10-30,2021-10-30 04:42:00,4.7,Yes,0,5,EMP0427
TKT04200,EMP0344,DEPT14,Incident,Access,Medium,Closed,2022-08-13,2022-08-13 14:48:00,14.8,No,2,3,EMP0456
TKT04201,EMP0291,DEPT06,Service Request,Email,Low,Resolved,2021-01-29,2021-02-02 07:12:00,103.2,Yes,1,4,EMP0356
TKT04202,EMP0177,DEPT06,Bug,Database,Medium,Closed,2022-12-05,2022-12-06 22:24:00,46.4,No,3,3,EMP0331
TKT04203,EMP0454,DEPT04,Change Request,Cloud,High,Resolved,2021-08-16,2021-08-17 10:48:00,34.8,Yes,2,4,EMP0345
TKT04204,EMP0174,DEPT06,Change Request,Software,Low,Resolved,2022-09-17,2022-09-20 22:54:00,94.9,Yes,1,5,EMP0110
TKT04205,EMP0044,DEPT05,Change Request,Cloud,Critical,Reopened,2023-07-11,2023-07-11 04:24:00,4.4,Yes,1,3,EMP0089
TKT04206,EMP0454,DEPT10,Bug,Other,High,Closed,2023-08-23,2023-08-24 08:30:00,32.5,Yes,1,5,EMP0215
TKT04207,EMP0190,DEPT06,Change Request,Hardware,Low,Closed,2021-02-16,2021-02-18 01:06:00,49.1,No,1,4,EMP0052
TKT04208,EMP0036,DEPT15,Incident,Access,High,Resolved,2022-11-11,2022-11-12 10:30:00,34.5,Yes,1,3,EMP0056
TKT04209,EMP0091,DEPT14,Bug,Email,Medium,Reopened,2022-03-05,2022-03-06 14:24:00,38.4,No,1,3,EMP0274
TKT04210,EMP0070,DEPT16,Bug,Cloud,Medium,Closed,2022-03-10,2022-03-10 19:48:00,19.8,No,0,2,EMP0425
TKT04211,EMP0320,DEPT16,Bug,Database,High,Resolved,2022-02-22,2022-02-23 00:48:00,24.8,Yes,0,4,EMP0319
TKT04212,EMP0154,DEPT10,Problem,Access,Critical,Closed,2023-12-08,2023-12-08 05:24:00,5.4,Yes,0,3,EMP0027
TKT04213,EMP0347,DEPT13,Service Request,Software,Low,In Progress,2022-06-14,2022-06-15 18:48:00,42.8,No,0,4,EMP0019
TKT04214,EMP0202,DEPT05,Problem,Email,Medium,In Progress,2023-09-17,2023-09-18 06:36:00,30.6,No,0,4,EMP0099
TKT04215,EMP0470,DEPT11,Problem,Security,Medium,Resolved,2021-10-17,2021-10-19 23:36:00,71.6,Yes,1,4,EMP0157
TKT04216,EMP0077,DEPT20,Problem,Security,Medium,Open,2021-02-07,2021-02-07 23:00:00,23.0,No,0,2,EMP0196
TKT04217,EMP0057,DEPT03,Service Request,Database,Medium,Closed,2023-02-11,2023-02-11 03:54:00,3.9,No,0,4,EMP0270
TKT04218,EMP0479,DEPT13,Problem,Hardware,Low,In Progress,2023-12-15,2023-12-17 08:36:00,56.6,No,1,3,EMP0221
TKT04219,EMP0405,DEPT01,Change Request,Security,High,In Progress,2021-03-31,2021-03-31 13:00:00,13.0,No,2,5,EMP0051
TKT04220,EMP0492,DEPT04,Bug,Access,Medium,Resolved,2022-06-08,2022-06-09 20:30:00,44.5,No,1,4,EMP0353
TKT04221,EMP0343,DEPT03,Bug,Software,Low,Resolved,2021-12-15,2021-12-16 23:24:00,47.4,No,1,2,EMP0196
TKT04222,EMP0101,DEPT06,Incident,Hardware,High,In Progress,2021-05-04,2021-05-04 16:54:00,16.9,No,0,4,EMP0111
TKT04223,EMP0493,DEPT09,Change Request,Application,High,Open,2022-08-05,2022-08-06 10:54:00,34.9,Yes,0,4,EMP0026
TKT04224,EMP0325,DEPT04,Service Request,Software,Medium,Resolved,2022-02-16,2022-02-18 09:18:00,57.3,Yes,0,3,EMP0244
TKT04225,EMP0165,DEPT03,Bug,Access,Low,Closed,2022-07-10,2022-07-11 07:54:00,31.9,No,0,4,EMP0007
TKT04226,EMP0150,DEPT12,Problem,Access,Medium,Closed,2021-04-19,2021-04-21 21:48:00,69.8,Yes,0,4,EMP0077
TKT04227,EMP0365,DEPT17,Incident,Other,Low,Open,2023-08-11,2023-08-13 06:24:00,54.4,No,2,1,EMP0280
TKT04228,EMP0406,DEPT09,Incident,Hardware,Low,Resolved,2021-01-18,2021-01-21 02:24:00,74.4,Yes,1,1,EMP0205
TKT04229,EMP0486,DEPT18,Bug,Software,High,Resolved,2021-05-17,2021-05-17 17:18:00,17.3,No,0,4,EMP0230
TKT04230,EMP0403,DEPT17,Change Request,Hardware,Low,Resolved,2023-03-07,2023-03-07 17:06:00,17.1,No,0,4,EMP0356
TKT04231,EMP0043,DEPT13,Incident,Database,Low,Closed,2022-07-10,2022-07-14 08:24:00,104.4,Yes,0,5,EMP0335
TKT04232,EMP0182,DEPT02,Bug,Network,Low,Resolved,2023-01-08,2023-01-10 19:42:00,67.7,No,0,3,EMP0087
TKT04233,EMP0309,DEPT01,Change Request,Hardware,Low,Resolved,2021-08-09,2021-08-12 00:06:00,72.1,Yes,1,3,EMP0029
TKT04234,EMP0410,DEPT18,Bug,Security,Low,In Progress,2021-02-09,2021-02-10 09:30:00,33.5,No,0,4,EMP0479
TKT04235,EMP0254,DEPT01,Bug,Access,Critical,Reopened,2022-08-23,2022-08-23 02:24:00,2.4,No,1,4,EMP0477
TKT04236,EMP0009,DEPT04,Change Request,Other,Low,Resolved,2023-03-03,2023-03-06 14:36:00,86.6,Yes,1,4,EMP0078
TKT04237,EMP0319,DEPT16,Change Request,Application,Low,Resolved,2022-04-19,2022-04-19 02:42:00,2.7,No,0,3,EMP0399
TKT04238,EMP0457,DEPT19,Change Request,Other,Low,Resolved,2023-02-19,2023-02-19 05:24:00,5.4,No,1,3,EMP0018
TKT04239,EMP0303,DEPT17,Bug,Software,Critical,Resolved,2023-11-08,2023-11-08 02:24:00,2.4,No,0,4,EMP0017
TKT04240,EMP0214,DEPT13,Incident,Database,Medium,Closed,2021-07-23,2021-07-24 19:06:00,43.1,No,0,4,EMP0305
TKT04241,EMP0087,DEPT16,Service Request,Database,Medium,Open,2022-10-09,2022-10-09 04:48:00,4.8,No,0,2,EMP0172
TKT04242,EMP0187,DEPT16,Service Request,Application,High,Closed,2023-09-20,2023-09-20 11:42:00,11.7,No,0,3,EMP0400
TKT04243,EMP0436,DEPT18,Bug,Hardware,Medium,Resolved,2023-12-25,2023-12-26 07:36:00,31.6,No,0,5,EMP0406
TKT04244,EMP0130,DEPT05,Bug,Hardware,Medium,In Progress,2021-06-30,2021-07-01 23:54:00,47.9,No,0,5,EMP0122
TKT04245,EMP0099,DEPT07,Incident,Software,Low,In Progress,2022-01-17,2022-01-17 01:06:00,1.1,No,0,3,EMP0201
TKT04246,EMP0263,DEPT03,Change Request,Software,Medium,Closed,2022-02-12,2022-02-12 18:54:00,18.9,No,0,3,EMP0458
TKT04247,EMP0144,DEPT06,Bug,Email,Medium,Resolved,2023-10-23,2023-10-24 01:54:00,25.9,No,1,3,EMP0411
TKT04248,EMP0267,DEPT19,Problem,Hardware,High,Resolved,2023-07-27,2023-07-27 10:54:00,10.9,No,0,3,EMP0213
TKT04249,EMP0463,DEPT20,Change Request,Software,Low,Open,2021-02-14,2021-02-17 20:54:00,92.9,Yes,1,4,EMP0370
TKT04250,EMP0469,DEPT12,Bug,Database,Medium,Closed,2021-03-23,2021-03-25 00:12:00,48.2,Yes,0,3,EMP0070
TKT04251,EMP0013,DEPT15,Problem,Network,Low,Closed,2022-05-22,2022-05-25 11:18:00,83.3,Yes,1,4,EMP0036
TKT04252,EMP0251,DEPT01,Incident,Access,Low,Closed,2023-12-21,2023-12-21 17:36:00,17.6,No,0,4,EMP0293
TKT04253,EMP0164,DEPT09,Problem,Hardware,Medium,Resolved,2022-09-17,2022-09-17 07:06:00,7.1,No,0,5,EMP0185
TKT04254,EMP0464,DEPT15,Bug,Email,Critical,Resolved,2022-11-15,2022-11-15 02:24:00,2.4,No,0,4,EMP0101
TKT04255,EMP0086,DEPT05,Service Request,Access,Medium,In Progress,2023-10-01,2023-10-03 23:42:00,71.7,Yes,0,2,EMP0210
TKT04256,EMP0027,DEPT14,Bug,Security,High,In Progress,2023-03-17,2023-03-17 07:54:00,7.9,No,0,2,EMP0491
TKT04257,EMP0333,DEPT09,Service Request,Network,Low,Closed,2021-11-18,2021-11-20 15:36:00,63.6,No,1,5,EMP0279
TKT04258,EMP0123,DEPT06,Incident,Other,Low,Closed,2021-02-07,2021-02-07 09:36:00,9.6,No,2,5,EMP0299
TKT04259,EMP0359,DEPT14,Incident,Hardware,Low,Closed,2022-12-12,2022-12-13 00:24:00,24.4,No,0,4,EMP0016
TKT04260,EMP0157,DEPT03,Change Request,Other,Medium,Resolved,2022-12-22,2022-12-23 10:36:00,34.6,No,0,2,EMP0006
TKT04261,EMP0135,DEPT05,Change Request,Email,Low,Closed,2022-12-29,2022-12-30 14:54:00,38.9,No,0,5,EMP0174
TKT04262,EMP0230,DEPT04,Service Request,Hardware,Low,Closed,2022-09-12,2022-09-15 15:54:00,87.9,Yes,2,3,EMP0239
TKT04263,EMP0222,DEPT06,Service Request,Email,High,Resolved,2022-04-29,2022-04-29 23:18:00,23.3,No,0,1,EMP0244
TKT04264,EMP0173,DEPT02,Incident,Cloud,Low,In Progress,2023-10-24,2023-10-25 22:12:00,46.2,No,0,5,EMP0310
TKT04265,EMP0021,DEPT07,Problem,Email,Medium,Resolved,2022-07-19,2022-07-21 21:42:00,69.7,Yes,0,5,EMP0161
TKT04266,EMP0140,DEPT17,Service Request,Software,Medium,In Progress,2021-05-07,2021-05-07 08:00:00,8.0,No,0,4,EMP0016
TKT04267,EMP0384,DEPT09,Service Request,Software,Medium,Closed,2022-06-12,2022-06-12 19:30:00,19.5,No,0,1,EMP0031
TKT04268,EMP0389,DEPT08,Problem,Other,Medium,Resolved,2023-03-04,2023-03-04 22:24:00,22.4,No,0,4,EMP0050
TKT04269,EMP0337,DEPT16,Change Request,Cloud,Medium,Resolved,2021-03-02,2021-03-02 23:06:00,23.1,No,0,4,EMP0254
TKT04270,EMP0235,DEPT11,Change Request,Email,Low,Resolved,2022-07-28,2022-07-30 13:18:00,61.3,No,0,4,EMP0125
TKT04271,EMP0338,DEPT08,Service Request,Security,High,Resolved,2022-04-07,2022-04-08 00:48:00,24.8,Yes,1,4,EMP0070
TKT04272,EMP0042,DEPT14,Change Request,Other,High,In Progress,2021-11-07,2021-11-07 12:18:00,12.3,No,2,5,EMP0171
TKT04273,EMP0171,DEPT12,Change Request,Access,Low,Reopened,2022-12-01,2022-12-03 14:54:00,62.9,No,0,3,EMP0490
TKT04274,EMP0283,DEPT19,Change Request,Software,Low,In Progress,2023-03-16,2023-03-19 02:06:00,74.1,Yes,0,2,EMP0409
TKT04275,EMP0017,DEPT13,Incident,Access,High,Closed,2021-10-09,2021-10-09 08:00:00,8.0,No,0,3,EMP0289
TKT04276,EMP0067,DEPT18,Bug,Access,Medium,Closed,2021-06-29,2021-06-29 10:36:00,10.6,No,0,4,EMP0495
TKT04277,EMP0447,DEPT02,Service Request,Cloud,Medium,In Progress,2023-02-22,2023-02-23 16:24:00,40.4,No,0,4,EMP0007
TKT04278,EMP0475,DEPT15,Service Request,Other,Medium,Closed,2023-12-03,2023-12-03 22:24:00,22.4,No,0,4,EMP0014
TKT04279,EMP0320,DEPT18,Incident,Database,Low,Resolved,2022-04-11,2022-04-11 10:12:00,10.2,No,0,2,EMP0409
TKT04280,EMP0006,DEPT12,Bug,Other,Medium,Resolved,2023-05-05,2023-05-06 17:12:00,41.2,No,0,5,EMP0237
TKT04281,EMP0377,DEPT06,Bug,Database,Medium,Resolved,2022-05-08,2022-05-09 21:36:00,45.6,No,0,3,EMP0111
TKT04282,EMP0294,DEPT12,Incident,Email,Low,Resolved,2021-11-09,2021-11-11 11:24:00,59.4,No,0,3,EMP0316
TKT04283,EMP0010,DEPT09,Problem,Database,Medium,In Progress,2023-05-24,2023-05-25 03:42:00,27.7,No,1,4,EMP0237
TKT04284,EMP0155,DEPT17,Problem,Hardware,High,Closed,2022-10-02,2022-10-03 07:42:00,31.7,Yes,1,3,EMP0046
TKT04285,EMP0195,DEPT06,Bug,Email,Medium,Resolved,2022-11-06,2022-11-07 08:00:00,32.0,No,2,4,EMP0098
TKT04286,EMP0103,DEPT10,Problem,Database,Low,In Progress,2023-07-09,2023-07-09 15:48:00,15.8,No,1,4,EMP0386
TKT04287,EMP0464,DEPT05,Problem,Security,Medium,Closed,2021-09-27,2021-09-28 08:24:00,32.4,No,0,3,EMP0399
TKT04288,EMP0241,DEPT04,Problem,Access,High,Closed,2022-02-28,2022-02-28 12:00:00,12.0,No,1,3,EMP0018
TKT04289,EMP0195,DEPT18,Bug,Email,High,Resolved,2021-10-11,2021-10-12 09:42:00,33.7,Yes,0,4,EMP0336
TKT04290,EMP0199,DEPT08,Problem,Access,Medium,Open,2022-02-19,2022-02-21 03:36:00,51.6,Yes,0,3,EMP0232
TKT04291,EMP0019,DEPT17,Service Request,Application,Low,Resolved,2021-10-10,2021-10-12 03:06:00,51.1,No,0,3,EMP0088
TKT04292,EMP0356,DEPT11,Bug,Other,High,Open,2022-09-25,2022-09-25 16:00:00,16.0,No,0,4,EMP0083
TKT04293,EMP0345,DEPT09,Incident,Database,High,Resolved,2023-12-09,2023-12-09 15:42:00,15.7,No,2,3,EMP0048
TKT04294,EMP0139,DEPT12,Problem,Access,Low,Closed,2021-10-04,2021-10-05 20:54:00,44.9,No,1,4,EMP0056
TKT04295,EMP0357,DEPT09,Change Request,Database,Medium,Open,2023-05-31,2023-05-31 03:00:00,3.0,No,0,4,EMP0105
TKT04296,EMP0193,DEPT02,Bug,Access,Medium,Resolved,2021-10-25,2021-10-26 16:42:00,40.7,No,0,5,EMP0277
TKT04297,EMP0172,DEPT02,Incident,Security,High,Closed,2021-11-20,2021-11-21 10:30:00,34.5,Yes,1,5,EMP0417
TKT04298,EMP0188,DEPT14,Service Request,Network,Low,Open,2022-10-13,2022-10-14 22:00:00,46.0,No,0,3,EMP0195
TKT04299,EMP0412,DEPT09,Incident,Security,Medium,Open,2021-05-19,2021-05-21 06:42:00,54.7,Yes,0,2,EMP0290
TKT04300,EMP0263,DEPT10,Problem,Software,Critical,Resolved,2023-12-28,2023-12-28 04:06:00,4.1,Yes,0,4,EMP0022
TKT04301,EMP0438,DEPT12,Change Request,Database,High,Closed,2021-08-31,2021-08-31 11:36:00,11.6,No,1,4,EMP0381
TKT04302,EMP0402,DEPT10,Problem,Security,Critical,Closed,2022-01-13,2022-01-13 02:12:00,2.2,No,0,3,EMP0261
TKT04303,EMP0218,DEPT15,Incident,Hardware,Critical,Closed,2022-10-13,2022-10-13 03:36:00,3.6,No,1,4,EMP0242
TKT04304,EMP0209,DEPT11,Bug,Database,Low,Resolved,2021-10-26,2021-10-26 14:36:00,14.6,No,1,4,EMP0453
TKT04305,EMP0363,DEPT05,Change Request,Cloud,Medium,Closed,2021-03-02,2021-03-03 15:36:00,39.6,No,0,4,EMP0039
TKT04306,EMP0176,DEPT07,Change Request,Other,Medium,Open,2022-10-15,2022-10-16 17:12:00,41.2,No,0,4,EMP0336
TKT04307,EMP0068,DEPT03,Incident,Other,High,Resolved,2023-04-28,2023-04-28 11:18:00,11.3,No,0,2,EMP0200
TKT04308,EMP0483,DEPT04,Problem,Software,Low,Resolved,2023-04-23,2023-04-26 09:48:00,81.8,Yes,0,2,EMP0254
TKT04309,EMP0178,DEPT05,Incident,Hardware,Critical,In Progress,2022-09-14,2022-09-14 03:00:00,3.0,No,0,3,EMP0073
TKT04310,EMP0369,DEPT07,Change Request,Software,Medium,Resolved,2023-06-27,2023-06-28 05:36:00,29.6,No,0,1,EMP0096
TKT04311,EMP0134,DEPT05,Incident,Email,High,Resolved,2022-07-15,2022-07-15 01:12:00,1.2,No,0,5,EMP0062
TKT04312,EMP0283,DEPT15,Change Request,Database,Low,Resolved,2021-11-08,2021-11-11 15:24:00,87.4,Yes,0,1,EMP0013
TKT04313,EMP0099,DEPT10,Problem,Hardware,Low,Resolved,2022-01-20,2022-01-23 22:36:00,94.6,Yes,0,1,EMP0412
TKT04314,EMP0251,DEPT18,Bug,Application,High,Closed,2021-08-07,2021-08-07 17:06:00,17.1,No,0,3,EMP0422
TKT04315,EMP0145,DEPT20,Bug,Access,Low,Closed,2021-09-27,2021-09-27 06:48:00,6.8,No,0,4,EMP0130
TKT04316,EMP0137,DEPT16,Incident,Cloud,High,Resolved,2022-01-14,2022-01-14 02:54:00,2.9,No,1,4,EMP0162
TKT04317,EMP0043,DEPT20,Change Request,Database,Low,Resolved,2021-02-23,2021-02-26 17:48:00,89.8,Yes,0,4,EMP0446
TKT04318,EMP0468,DEPT03,Bug,Cloud,High,Resolved,2022-07-01,2022-07-01 23:42:00,23.7,No,0,5,EMP0473
TKT04319,EMP0231,DEPT15,Change Request,Hardware,Medium,In Progress,2022-04-18,2022-04-19 00:42:00,24.7,No,0,4,EMP0364
TKT04320,EMP0471,DEPT15,Problem,Access,Medium,Closed,2022-04-21,2022-04-21 07:54:00,7.9,No,1,1,EMP0397
TKT04321,EMP0344,DEPT13,Incident,Software,High,Open,2022-04-18,2022-04-18 11:12:00,11.2,No,0,4,EMP0144
TKT04322,EMP0044,DEPT07,Change Request,Database,Medium,In Progress,2021-02-23,2021-02-24 11:12:00,35.2,No,2,5,EMP0381
TKT04323,EMP0413,DEPT08,Incident,Access,Low,In Progress,2023-01-06,2023-01-07 12:24:00,36.4,No,1,1,EMP0209
TKT04324,EMP0342,DEPT10,Change Request,Cloud,Low,Closed,2021-06-12,2021-06-12 07:30:00,7.5,No,0,3,EMP0406
TKT04325,EMP0468,DEPT06,Change Request,Network,Medium,Open,2023-09-04,2023-09-06 05:36:00,53.6,Yes,0,4,EMP0058
TKT04326,EMP0164,DEPT16,Problem,Hardware,Medium,Closed,2021-10-02,2021-10-04 00:54:00,48.9,Yes,0,3,EMP0254
TKT04327,EMP0442,DEPT06,Incident,Hardware,High,Open,2023-10-26,2023-10-27 02:54:00,26.9,Yes,0,4,EMP0057
TKT04328,EMP0261,DEPT01,Service Request,Cloud,Medium,Closed,2023-08-19,2023-08-19 04:48:00,4.8,No,0,5,EMP0292
